timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-07-08T14:19:49,codecarbon,b8917eab-e1c5-4e75-8a9c-c6d74c8e376d,0.0259196758270263,5.884200421571732e-09,2.2701674437750082e-07,14.0,0.0,5.882891178131104,6.932457288106283e-08,0,0.0,6.932457288106283e-08,France,FRA,provence-alpes-côte d'azur,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,5.3547,43.3736,15.68770980834961,machine,N,1.0
2024-07-08T14:19:51,codecarbon,aa6b4254-8295-4b99-a93c-cf4905d41582,0.0199978351593017,6.600985418558122e-09,3.300850000000001e-07,14.0,0.0,5.882891178131104,7.77693589528402e-08,0,0.0,7.77693589528402e-08,France,FRA,provence-alpes-côte d'azur,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,5.3547,43.3736,15.68770980834961,machine,N,1.0
2024-07-08T14:23:44,codecarbon,a8771e1e-8409-4107-a6f5-b0db1b1eae21,0.0352377891540527,7.792243049144745e-09,2.2113314246471535e-07,14.0,0.0,5.882891178131104,9.1804133521186e-08,0,0.0,9.1804133521186e-08,France,FRA,provence-alpes-côte d'azur,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,5.3547,43.3736,15.68770980834961,machine,N,1.0
2024-07-08T14:23:46,codecarbon,94f76126-7970-4508-aa4e-41d1ceb5c2ed,0.0196468830108642,6.485141378641131e-09,3.300850000000001e-07,14.0,0.0,5.882891178131104,7.64045450422499e-08,0,0.0,7.64045450422499e-08,France,FRA,provence-alpes-côte d'azur,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,5.3547,43.3736,15.68770980834961,machine,N,1.0
2024-07-09T14:41:32,codecarbon,9463638c-9756-4335-a987-9ce4bb5042d2,0.0239970684051513,7.921072324514391e-09,3.300850000000001e-07,14.0,0.0,5.882891178131104,9.332193268669977e-08,0,0.0,9.332193268669977e-08,France,FRA,provence-alpes-côte d'azur,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,5.3547,43.3736,15.68770980834961,machine,N,1.0
2024-07-09T14:41:34,codecarbon,8761e2ae-e413-447b-ad88-f736450d9844,0.024029970169067383,9.050081302555008e-09,3.766164185340829e-07,14.0,0.0,5.8828911781311035,9.34498839908176e-08,0,1.3173442185916428e-08,1.0662332617673403e-07,France,FRA,provence-alpes-côte d'azur,,,Windows-10-10.0.19045-SP0,3.10.10,2.5.0,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,5.3547,43.3736,15.68770980834961,machine,N,1.0
